,Unnamed: 0,id,brand,category,name,size,rating,number_of_reviews,love,price,value_price,options,online_only,exclusive,limited_edition,limited_time_offer,discount,g,mL,dollarpermL,dollarperg
655,1089,2218048,Bumble and bumble,Leave-In Conditioner,Surf Styling Leave In,5 oz/ 150 mL,3.5,54,6000,29.0,29.0,no options,0,0,0,0,0.0,0.0,150.0,0.19333333333333333,0.0
656,1090,1731710,Bumble and bumble,Conditioner,Full Potential Hair Preserving Conditioner,6.7 oz/ 200 mL,3.5,34,3300,34.0,34.0,no options,0,0,0,0,0.0,0.0,200.0,0.17,0.0
657,1091,1270644,Bumble and bumble,Hair Styling Products,Brilliantine,2 oz/ 60 mL,4.5,291,8400,25.0,25.0,no options,0,0,0,0,0.0,0.0,60.0,0.4166666666666667,0.0
658,1096,2266005,Bumble and bumble,Hair Styling Products,Bb. Glow Bond-Building Styler,5 oz/ 150 mL,4.5,175,2200,32.0,32.0,no options,0,0,0,0,0.0,0.0,150.0,0.21333333333333335,0.0
659,1097,1668938,Bumble and bumble,Hair,Prêt-à-Powder Mini,.5 oz / 14 g,4.0,1000,7900,13.0,13.0,no options,0,0,0,0,0.0,14.0,0.0,0.0,0.9285714285714286
660,1098,1773449,Bumble and bumble,Hair Styling Products,Bb. Curl (Style) Conditioning Mousse,5 oz/ 148 mL,3.5,119,3900,31.0,31.0,no options,0,0,0,0,0.0,0.0,148.0,0.20945945945945946,0.0
661,1099,1833151,Bumble and bumble,Hair Masks,Hairdresser’s Invisible Oil Balm-to-Oil Pre Shampoo Masque,3 oz/ 89 mL,3.5,195,5200,43.0,43.0,no options,0,0,0,0,0.0,0.0,89.0,0.48314606741573035,0.0
662,1100,1270214,Bumble and bumble,Conditioner,Mending Conditioner,8.5 oz/ 250 mL,4.0,52,2800,34.0,34.0,no options,0,0,0,0,0.0,0.0,250.0,0.136,0.0
663,1101,1519438,Bumble and bumble,Conditioner,Surf Creme Rinse Conditioner,8.5 oz/ 250 mL,3.5,106,6800,29.0,29.0,no options,0,0,0,0,0.0,0.0,250.0,0.116,0.0
664,1103,1270602,Bumble and bumble,Hair Styling Products,Gel,5 oz/ 150 mL,4.5,42,2000,27.0,27.0,no options,0,0,0,0,0.0,0.0,150.0,0.18,0.0
665,1105,1270099,Bumble and bumble,Shampoo,Mending Shampoo,8.5 oz/ 250 mL,4.0,60,2700,31.0,31.0,no options,0,0,0,0,0.0,0.0,250.0,0.124,0.0
666,1106,1270560,Bumble and bumble,Hair,Thickening Spray Mini,2 oz/ 60 mL,3.5,35,6500,11.0,11.0,no options,0,0,0,0,0.0,0.0,60.0,0.18333333333333332,0.0
667,1107,1270107,Bumble and bumble,Shampoo,Quenching Shampoo,8.5 oz/ 250 mL,4.0,41,2100,31.0,31.0,no options,0,0,0,0,0.0,0.0,250.0,0.124,0.0
668,1108,1731694,Bumble and bumble,Scalp & Hair Treatments,Full Potential Hair Preserving Booster Spray,4.2 oz/ 125 mL,3.5,44,3900,60.0,60.0,no options,0,0,0,0,0.0,0.0,125.0,0.48,0.0
669,1110,1489962,Bumble and bumble,Hair Styling Products,Thickening Volume Creme Contour,1.5 oz/ 45 mL,4.0,74,4000,29.0,29.0,no options,0,0,0,0,0.0,0.0,45.0,0.6444444444444445,0.0
670,1111,1460997,Bumble and bumble,Hair Styling Products,Semisumo,1.5 oz/ 42 g,4.5,78,4000,29.0,29.0,no options,0,0,0,0,0.0,42.0,0.0,0.0,0.6904761904761905
671,1112,2033256,Bumble and bumble,Scalp & Hair Treatments,Bb. Scalp Detox,3.5 oz/ 150 mL,3.5,74,10400,34.0,34.0,no options,0,0,0,0,0.0,0.0,150.0,0.22666666666666666,0.0
672,1113,2189272,Bumble and bumble,Dry Shampoo,Bb. Pret-a-Powder Tres Invisible Dry Shampoo with French Pink Clay,1.3 oz/ 60 mL,2.5,11,883,15.0,15.0,no options,0,0,0,0,0.0,0.0,60.0,0.25,0.0
673,1114,1432061,Bumble and bumble,Hair,Surf Spray Mini,1.7 oz/ 50 mL,3.0,31,4200,16.0,16.0,no options,0,0,0,0,0.0,0.0,50.0,0.32,0.0
674,1116,1833193,Bumble and bumble,Hair,Spray de Mode Flexible Hold Hairspray Mini,2.7 oz/ 100 mL,3.5,24,2600,16.0,16.0,no options,0,0,0,0,0.0,0.0,100.0,0.16,0.0
675,1120,2189231,Bumble and bumble,Hair Oil,Bb. Curl Luminous Oil Spray,2.4 oz/ 70 mL,3.5,22,3000,34.0,34.0,no options,0,0,0,0,0.0,0.0,70.0,0.4857142857142857,0.0
676,1121,1895861,Bumble and bumble,Hair Styling Products,Bb. sumogel,1.5 oz/ 50 mL,4.0,11,919,29.0,29.0,no options,0,0,0,0,0.0,0.0,50.0,0.58,0.0
677,1124,2281152,Bumble and bumble,Hair Styling Products,Sumo Liquid Wax+ Finishing Spray,4 oz/ 113 g,4.5,3,467,32.0,32.0,no options,0,0,0,0,0.0,113.0,0.0,0.0,0.2831858407079646
678,1127,2266047,Bumble and bumble,Body Mist & Hair Mist,Hairdresser's Invisible Oil Fragrance for Hair and Body,2.4 oz/ 70 mL,4.0,9,1400,29.0,29.0,no options,1,0,1,0,0.0,0.0,70.0,0.4142857142857143,0.0
679,1128,2202141,Bumble and bumble,Hair Styling Products,"Bb. Shimmer Strobing Jelly for Hair, Body, and Face",2 oz/ 60 mL,4.5,3,2500,17.0,17.0,no options,0,0,0,0,0.0,0.0,60.0,0.2833333333333333,0.0
680,1129,1376300,Bumble and bumble,Conditioner,Straight Conditioner,8.5 oz/ 250 mL,4.0,58,2700,34.0,34.0,no options,0,0,0,0,0.0,0.0,250.0,0.136,0.0
681,1132,2160455,BURBERRY,Perfume,Her Eau de Parfum,1.6 oz/ 50 mL,4.5,99,8200,97.0,97.0, - 1.6 oz/ 50 mL Eau de Parfum Natural spray  - 3.3 oz/ 100 mL Eau de Parfum Natural spray - 0.25 oz/ 7.5 mL Eau de Parfum Rollerball,0,0,0,0,0.0,0.0,50.0,1.94,0.0
682,1134,1975598,BURBERRY,Perfume,My Burberry Blush,1.6 oz/ 50 mL,4.5,268,18700,99.0,99.0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray  - 3.0 oz/ 90 mL Eau de Parfum Spray - 0.25 oz/ 7.5 mL Eau de Parfum Rollerball,0,0,0,0,0.0,0.0,50.0,1.98,0.0
683,1135,2252658,BURBERRY,Perfume Gift Sets,My Burberry Blush Eau de Parfum Mini Duo Set,1 oz/ 30 mL,3.5,7,3400,29.0,50.0,no options,0,0,0,0,42.0,0.0,30.0,0.9666666666666667,0.0
684,1136,707729,BURBERRY,Perfume,Brit Eau de Parfum,1.7 oz/ 50 mL,4.5,337,12300,85.0,85.0, - 1.7 oz/ 50 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,50.0,1.7,0.0
685,1137,2219871,BURBERRY,Perfume,Her Blossom Eau de Toilette,1.6 oz/ 50 mL,4.5,7,1100,80.0,80.0, - 1oz/ 30 mL Eau de Toilette Spray - 1.6 oz/ 50 mL Eau de Toilette Spray  - 3.3 oz/ 100 mL Eau de Toilette Spray - 0.25 oz/ 7.4 mL Eau de Toilette Rollerball,0,0,0,0,0.0,0.0,50.0,1.6,0.0
686,1138,2160463,BURBERRY,Rollerballs & Travel Size,Her Eau de Parfum Rollerball,0.25 oz/ 7.5 mL,4.5,30,4800,30.0,30.0, - 0.25 oz/ 7.5 mL Eau de Parfum Rollerball ,0,0,0,0,0.0,0.0,7.5,4.0,0.0
687,1139,1838002,BURBERRY,Perfume,My Burberry Black,1.6 oz/ 47 mL,4.5,143,10400,99.0,99.0, - 1 oz Parfum Spray - 1.6 oz/ 47 mL Parfum Spray  - 3 oz/ 89 mL Parfum Spray - 0.25 oz/ 7.5 mL Eau de Parfum Rollerball,0,0,0,0,0.0,0.0,47.0,2.106382978723404,0.0
689,1141,1914829,BURBERRY,Cologne,Mr. Burberry Eau de Parfum,3.3 oz/ 100 mL,5.0,9,1600,99.0,99.0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray - 3.3 oz/ 100 mL Eau de Parfum Spray  - 5.0 oz/ 150 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,100.0,0.99,0.0
690,1142,1646603,BURBERRY,Perfume,My Burberry,1.6 oz/ 50 mL,4.5,170,10600,99.0,99.0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,50.0,1.98,0.0
692,1144,2295905,BURBERRY,Perfume,Her Intense Eau de Parfum,1.6 oz/ 50 mL,4.0,159,503,103.0,103.0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray  - 3.3 oz/ 100 mL Eau de Parfum Spray,1,0,0,0,0.0,0.0,50.0,2.06,0.0
693,1145,1975580,BURBERRY,Rollerballs & Travel Size,My Burberry Blush Rollerball,0.25 oz/ 7.5 mL,4.5,51,7300,30.0,30.0,no options,0,0,0,0,0.0,0.0,7.5,4.0,0.0
694,1146,1736826,BURBERRY,Perfume,My Burberry Eau de Toilette,1.6 oz/ 50 mL,4.5,38,3300,85.0,85.0, - 1.6 oz/ 50 mL Eau de Toilette Spray  - 3 oz/ 90 mL Eau de Toilette Spray - 0.25 oz Eau de Toilette Rollerball,0,0,0,0,0.0,0.0,50.0,1.7,0.0
695,1147,952184,BURBERRY,Cologne,London for Men,3.3 oz/ 100 mL,5.0,90,1800,80.0,80.0, - 3.3 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.8,0.0
696,1148,906669,BURBERRY,Perfume,Burberry London,3.3 oz/ 100 mL,4.5,254,4400,102.0,102.0, - 3.3 oz/ 100 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,100.0,1.02,0.0
697,1150,2071736,BURBERRY,Cologne,Mr. Burberry Indigo,1.6 oz/ 50 mL,5.0,8,867,71.0,71.0, - 1.0 oz/ 30 mL Eau de Toilette Spray - 1.6 oz/ 50 mL Eau de Toilette Spray  - 3.3 oz/ 100 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,50.0,1.42,0.0
698,1151,1810696,BURBERRY,Cologne,Mr. Burberry Eau de Toilette,1.6 oz/ 47 mL,5.0,36,2200,71.0,71.0, - 1.0 oz Eau de Toilette Spray - 1.6 oz/ 47 mL Eau de Toilette Spray  - 3.3 oz/ 98 mL Eau de Toilette Spray - 5.0 oz/ 148 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,47.0,1.5106382978723405,0.0
699,1152,1561182,BURBERRY,Cologne,Brit Rhythm,1.7 oz/ 50 mL,5.0,39,1700,66.0,66.0, - 1.7 oz/ 50 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,50.0,1.32,0.0
700,1153,790345,BURBERRY,Cologne,Brit For Men,3.3 oz/ 100 mL,4.5,98,1700,84.0,84.0, - 3.3 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.84,0.0
702,1155,1837988,BURBERRY,Perfume,My Burberry Black Rollerball,0.25 oz/ 7.5 mL,5.0,6,0,30.0,30.0, - 0.25 oz/ 7.5 mL Eau de Parfum Rollerball ,1,0,0,0,0.0,0.0,7.5,4.0,0.0
703,1156,2219863,BURBERRY,Rollerballs & Travel Size,Her Blossom Eau de Toilette Rollerball,0.25 oz/ 7.4 mL,0.0,0,469,30.0,30.0, - 0.25 oz/ 7.4 mL Eau de Toilette Rollerball ,0,0,0,0,0.0,0.0,7.4,4.0540540540540535,0.0
704,1157,1693647,BURBERRY,Cologne,Brit Splash,3.3 oz/ 100 mL,4.5,5,457,84.0,84.0, - 3.3 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.84,0.0
705,1158,1670827,BURBERRY,Lotions & Oils,My Burberry Shower Oil,8.1 oz/ 240 mL,4.5,2,1000,60.0,60.0,no options,0,0,0,0,0.0,0.0,240.0,0.25,0.0
706,1159,1668995,Buxom,Lip Gloss,Full-On™ Plumping Lip Cream Gloss,0.14 oz/ 4.45 mL,4.5,2000,194900,21.0,21.0,no options,0,0,0,0,0.0,0.0,4.45,4.719101123595506,0.0
707,1160,980995,Buxom,Lip Gloss,Full-On™ Plumping Lip Polish Gloss,0.15 oz/ 4.44 mL,4.5,12000,393200,21.0,21.0,no options,0,0,0,0,0.0,0.0,4.44,4.729729729729729,0.0
708,1162,2317253,Buxom,Lip Balm & Treatment,Power-full Plump Lip Balm,0.17 oz/ 4.8 g,3.5,685,48200,18.0,18.0,no options,0,0,0,0,0.0,4.8,0.0,0.0,3.75
709,1164,2177160,Buxom,Blush,Wanderlust Primer-Infused Blush,0.12 oz/ 3.5 g,4.5,194,32800,22.0,22.0,no options,0,0,0,0,0.0,3.5,0.0,0.0,6.285714285714286
710,1165,666123,BVLGARI,Perfume,Eau Parfumée Au Thé Blanc,2.5 oz/ 75 mL,4.5,215,13600,98.0,98.0, - 2.5 oz/ 75 mL Eau de Cologne Spray  - Out of stock: 0.34 oz Eau de Cologne Spray,0,0,0,0,0.0,0.0,75.0,1.3066666666666666,0.0
711,1166,864025,BVLGARI,Perfume,Omnia Crystalline,2.2 oz/ 65 mL,4.5,474,17700,86.0,86.0, - Out of stock: 1.3 oz/ 40 mL Eau de Toilette Spray - 2.2 oz/ 65 mL Eau de Toilette Spray  - 0.34 oz Eau de Toilette Spray,0,0,0,0,0.0,0.0,65.0,1.323076923076923,0.0
712,1167,1657428,BVLGARI,Cologne,Man In Black ,2 oz/ 60 mL,5.0,14,1600,86.0,86.0, - 2 oz/ 60 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,60.0,1.4333333333333333,0.0
713,1168,1755339,BVLGARI,Lotions & Oils,Eau Parfumée Au Thé Blanc Body Lotion,6.8 oz/ 201 mL,4.5,18,2600,58.0,58.0,no options,1,0,0,0,0.0,0.0,201.0,0.2885572139303483,0.0
714,1169,7393,BVLGARI,Cologne,Pour Homme,3.4 oz/ 101 mL,5.0,31,3300,94.0,94.0,no options,0,0,0,0,0.0,0.0,101.0,0.9306930693069307,0.0
717,1172,1410661,BVLGARI,Perfume,Omnia Coral,2.2 oz/ 65 mL,4.5,181,8500,86.0,86.0, - 2.2 oz/ 65 mL Eau de Toilette Spray  - 0.34 oz Eau de Toilette Travel Spray,0,0,0,0,0.0,0.0,65.0,1.323076923076923,0.0
718,1173,1755321,BVLGARI,Bath & Shower,Eau Parfumée Au Thé Blanc Shampoo And Shower Gel,6.8 oz/ 200 mL,4.0,25,3800,48.0,48.0,no options,0,0,0,0,0.0,0.0,200.0,0.24,0.0
720,1175,2049237,BVLGARI,Perfume,Omnia Pink Sapphire,2.2 oz/ 65 mL,3.5,21,1700,86.0,86.0, - 1.35 oz/ 40 mL Eau de Toilette Spray - 2.2 oz/ 65 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,65.0,1.323076923076923,0.0
722,1177,1501980,BVLGARI,Cologne,MAN EXTREME,2 oz/ 60 mL,5.0,18,719,72.0,72.0, - Out of stock: 2 oz/ 60 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,60.0,1.2,0.0
723,1178,2328334,BVLGARI,Perfume,Rose Goldea Blossom Delight,2.5 oz/ 75 mL,1.0,1,558,114.0,114.0,no options,1,0,0,0,0.0,0.0,75.0,1.52,0.0
724,1179,2153864,BVLGARI,Cologne,Man Wood Essence Eau de Parfum,3.4 oz/ 100mL,4.5,7,459,113.0,113.0,no options,1,0,0,0,0.0,0.0,100.0,1.13,0.0
725,1180,817072,BVLGARI,Cologne,AQVA Pour Homme,3.4 oz/ 100 mL,5.0,64,2200,94.0,94.0, - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.94,0.0
727,1183,2328508,BVLGARI,Cologne,Man Wood Neroli Eau de Parfum,3.4 oz/ 100 mL,0.0,0,50,113.0,113.0,no options,1,0,0,0,0.0,0.0,100.0,1.13,0.0
728,1184,1083740,BVLGARI,Cologne,AQVA pour Homme Marine,3.4 oz/ 100 mL,5.0,97,1700,94.0,94.0, - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.94,0.0
730,1186,1293901,BVLGARI,Cologne,MAN,3.4 oz/ 100 mL,4.5,43,1000,95.0,95.0, - 3.4 oz/ 100 mL Eau de Toilette Spray ,1,0,0,0,0.0,0.0,100.0,0.95,0.0
731,1187,1923739,BVLGARI,Cologne,AQVA Pour Homme Atlantiqve,3.4 oz/ 100 mL,5.0,5,453,94.0,94.0,no options,0,0,0,0,0.0,0.0,100.0,0.94,0.0
732,1188,1980929,BVLGARI,Perfume,GOLDEA The Roman Night,1.7 oz/ 50 mL,4.5,15,1600,95.0,95.0,no options,1,0,0,0,0.0,0.0,50.0,1.9,0.0
734,1190,2072981,By Rosie Jane,Perfume,Leila Lou,1.7 oz/ 50 mL,4.0,64,2700,65.0,65.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.3,0.0
735,1191,2073039,By Rosie Jane,Rollerballs & Travel Size,Leila Lou Travel Spray,0.25 oz/ 7.5 mL,5.0,16,2200,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,0,1,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
736,1192,2236222,By Rosie Jane,Perfume,Rosie,1.7 oz/ 50 mL,3.0,23,682,65.0,65.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.3,0.0
737,1194,2147338,By Rosie Jane,Lotions & Oils,Leila Lou Oil,0.17 oz/ 5mL,4.5,6,484,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
738,1195,2073021,By Rosie Jane,Candles & Home Scents,James Candle,9 oz/ 260g,4.5,3,602,40.0,40.0,no options,1,0,0,0,0.0,260.0,0.0,0.0,0.15384615384615385
739,1196,2086254,By Rosie Jane,Perfume,Angie,0.25 oz/ 7.5 mL,5.0,9,854,25.0,25.0, - 1.7 oz/ 50 mL  Spray - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,0,0,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
740,1197,2287100,By Rosie Jane,Perfume,Lake,1.7 oz/ 50 mL,3.0,6,158,65.0,65.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.3,0.0
741,1198,2147361,By Rosie Jane,Lotions & Oils,Rosie Oil,0.17 oz/ 5mL,5.0,5,422,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
742,1199,2086254,By Rosie Jane,Rollerballs & Travel Size,Angie Travel Spray,0.25 oz/ 7.5 mL,4.5,5,724,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,0,0,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
743,1201,2073062,By Rosie Jane,Rollerballs & Travel Size,Rosie Travel Spray,0.25 oz/ 7.5 mL,4.0,6,718,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,1,1,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
744,1202,2072999,By Rosie Jane,Perfume,Tilly,1.7 oz/ 50 mL,4.0,5,721,65.0,65.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.3,0.0
745,1203,2297240,By Rosie Jane,Perfume,Lake Travel Spray,0.25 oz/ 7.5 mL,5.0,1,306,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
746,1204,2073005,By Rosie Jane,Perfume,James,1.7 oz/ 50 mL,4.5,19,1600,65.0,65.0, - Out of stock: 1.7 oz/ 50 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.3,0.0
747,1205,2073054,By Rosie Jane,Rollerballs & Travel Size,James Travel Spray,0.25 oz/ 7.5 mL,4.0,11,1200,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,1,1,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
748,1206,2147353,By Rosie Jane,Lotions & Oils,James Oil,0.17 oz/ 5mL,5.0,4,336,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
749,1207,2073047,By Rosie Jane,Rollerballs & Travel Size,Tilly Travel Spray,0.25 oz/ 7.5 mL,3.5,9,829,25.0,25.0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray ,1,1,0,0,0.0,0.0,7.5,3.3333333333333335,0.0
750,1208,2287118,By Rosie Jane,Lotions & Oils,Lake Oil,0.17 oz/ 5mL,1.0,1,90,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
751,1209,2147379,By Rosie Jane,Lotions & Oils,Angie Oil,0.17 oz/ 5mL,4.5,2,285,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
752,1210,2147346,By Rosie Jane,Lotions & Oils,Tilly Oil,0.17 oz/ 5mL,0.0,0,199,40.0,40.0,no options,0,0,0,0,0.0,0.0,5.0,8.0,0.0
753,1211,876169,Calvin Klein,Perfume,euphoria,1.7 oz/ 50 mL,4.5,570,10600,79.0,79.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.58,0.0
754,1212,78659,Calvin Klein,Perfume,ck one,3.4 oz/ 100 mL,4.5,186,5900,65.0,65.0, - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.65,0.0
755,1213,77891,Calvin Klein,Cologne,ETERNITY FOR MEN,3.4 oz/ 100 mL,4.5,116,1500,83.0,83.0, - 3.4 oz/ 100 mL Eau de Toilette Spray ,0,0,0,0,0.0,0.0,100.0,0.83,0.0
756,1214,77776,Calvin Klein,Perfume,ETERNITY,1.7 oz/ 50 mL,4.0,285,2700,73.0,73.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,1,0,0,0,0.0,0.0,50.0,1.46,0.0
757,1215,1428739,Calvin Klein,Body Mist & Hair Mist,ck one All Over Body Spray,5.4 oz/ 160 mL,5.0,9,2600,20.0,20.0,no options,0,0,0,0,0.0,0.0,160.0,0.125,0.0
758,1216,1858133,Calvin Klein,Perfume,Deep Euphoria,0.33 oz/ 10 mL,4.5,17,1500,26.0,26.0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 3.4 oz/ 100 mL Eau de Parfum Spray - 0.33 oz/ 10 mL Eau de Parfum Rollerball ,1,0,0,0,0.0,0.0,10.0,2.6,0.0
759,1217,2014991,Calvin Klein,Cologne,Obsessed for Him,2.5 oz/ 75 mL,4.5,2,453,66.0,66.0, - 2.5 oz/ 75 mL Eau de Toilette Spray  - 4.0 oz/ 125 mL Eau de Toilette Spray - 1.0 oz/ 30 mL Eau de Toilette Spray,1,0,0,0,0.0,0.0,75.0,0.88,0.0
760,1218,2014975,Calvin Klein,Perfume,Obsessed for Her,1.7 oz/ 50 mL,4.5,4,862,77.0,77.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,1,0,0,0,0.0,0.0,50.0,1.54,0.0
761,1219,1858133,Calvin Klein,Rollerballs & Travel Size,Deep Euphoria Rollerball,0.33 oz/ 10 mL,3.5,5,1300,26.0,26.0,no options,1,0,0,0,0.0,0.0,10.0,2.6,0.0
762,1220,2271443,Capri Blue,Candles & Home Scents,Coconut Santal Candle,19 oz/ 538 g,3.0,2,762,32.0,32.0, - Out of stock: 3 oz/ 85 g  CANDLE - 8 oz/ 226 g  CANDLE - 19 oz/ 538 g  CANDLE ,1,0,0,0,0.0,538.0,0.0,0.0,0.05947955390334572
766,1224,2249787,Capri Blue,Rollerballs & Travel Size,Volcano Eau De Parfum Spray Pen,0.34 oz/ 10 mL,4.5,6,781,18.0,18.0, - Out of stock: 0.34 oz/ 10 mL Eau de Parfum Travel Spray ,1,0,0,0,0.0,0.0,10.0,1.8,0.0
768,1226,2271526,Capri Blue,Candles,Aloha Orchid Mercury Candle,15 oz/ 425 g,1.0,1,164,40.0,40.0,no options,1,0,0,0,0.0,425.0,0.0,0.0,0.09411764705882353
769,1227,2271500,Capri Blue,Candles & Home Scents,Volcano Mercury Candle,15 oz/ 425 g,0.0,0,336,40.0,40.0,no options,1,0,0,0,0.0,425.0,0.0,0.0,0.09411764705882353
772,1230,2113579,Capri Blue,Candles & Home Scents,Exotic Blossom & Basil Diffuser,7.75 oz/ 230 mL,2.5,2,225,40.0,40.0,no options,1,0,0,0,0.0,0.0,230.0,0.17391304347826086,0.0
773,1231,2271492,Capri Blue,Candles,Guava Blossom Mercury Candle,15 oz/ 425 g,0.0,0,100,40.0,40.0,no options,1,0,0,0,0.0,425.0,0.0,0.0,0.09411764705882353
774,1232,2271518,Capri Blue,Candles,Blue Jean Mercury Candle,15 oz/ 425 g,5.0,1,48,40.0,40.0,no options,1,0,0,0,0.0,425.0,0.0,0.0,0.09411764705882353
775,1233,2113652,Capri Blue,Candles & Home Scents,Blue Jean Diffuser,8 oz/ 236 mL,1.0,1,92,34.0,34.0,no options,1,0,0,0,0.0,0.0,236.0,0.1440677966101695,0.0
776,1234,2249795,Capri Blue,Candles & Home Scents,Volcano Room Spray,4 oz/ 118 mL,3.5,2,160,22.0,22.0,no options,1,0,0,0,0.0,0.0,118.0,0.1864406779661017,0.0
778,1236,1960707,Carolina Herrera,Perfume,Good Girl Eau de Parfum,1.7 oz/ 50 mL,4.5,265,24200,96.0,96.0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 2.7 oz/ 80 mL Eau de Parfum Spray - 0.30 oz/ 10 mL Eau de Parfum Rollerball,1,0,0,0,0.0,0.0,50.0,1.92,0.0
779,1237,2082261,Carolina Herrera,Rollerballs & Travel Size,GOOD GIRL Rollerball,0.30 oz/ 10 mL,5.0,46,6000,28.0,28.0, - 0.30 oz/ 10 mL Eau de Parfum Rollerball ,1,0,0,0,0.0,0.0,10.0,2.8,0.0
780,1238,2099752,Carolina Herrera,Perfume,Good Girl Eau de Parfum Légère,1.7oz/ 50mL,4.5,28,3100,96.0,96.0, - 1oz/30mL Spray Eau de Parfum - 1.7oz/ 50mL Spray Eau de Parfum  - 2.7oz/80mL Spray Eau de Parfum - .34oz/10mL Eau de Parfum  Rollerball,1,0,0,0,0.0,0.0,50.0,1.92,0.0
781,1239,2320356,Carolina Herrera,Perfume,Good Girl Eau de Parfum in Fantastic Pink,2.7 oz/ 80 mL,4.0,1,594,124.0,124.0,no options,0,0,0,0,0.0,0.0,80.0,1.55,0.0
785,1244,2171296,Carolina Herrera,Rollerballs & Travel Size,Légère Rollerball,.34oz/10mL,5.0,4,958,28.0,28.0, - .34oz/10mL Eau de Parfum  Rollerball ,1,0,0,0,0.0,0.0,10.0,2.8,0.0
